,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,2 years,2 years_lower,2 years_upper,Monthly,Monthly_lower,Monthly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,1986-11-15,24.449995255531707,1.9264273858030438,32.84430191714836,24.449995255531707,24.449995255531707,-0.13815833775438208,-0.13815833775438208,-0.13815833775438208,-5.8099997983251725,-5.8099997983251725,-5.8099997983251725,-7.176328986648279,-7.176328986648279,-7.176328986648279,-1.228170850568724,-1.228170850568724,-1.228170850568724,0.0,0.0,0.0,17.273666268883428
11,1986-12-15,24.54792380923064,-0.7090065059814076,29.06572704456242,24.54792380923064,24.54792380923064,-2.1735741021852,-2.1735741021852,-2.1735741021852,-7.235841001197615,-7.235841001197615,-7.235841001197615,-11.063143238504935,-11.063143238504935,-11.063143238504935,-1.653728135122123,-1.653728135122123,-1.653728135122123,0.0,0.0,0.0,13.484780570725704
12,1987-01-15,24.64911664805287,-0.7330827114217796,29.48966186124596,24.64911664805287,24.64911664805287,-3.836931791533611,-3.836931791533611,-3.836931791533611,-5.809999798329026,-5.809999798329026,-5.809999798329026,-10.04393543939044,-10.04393543939044,-10.04393543939044,-0.39700384952779977,-0.39700384952779977,-0.39700384952779977,0.0,0.0,0.0,14.605181208662431
13,1987-02-15,24.750309486875103,0.032765644095721934,30.926750555493342,24.750309486875103,24.750309486875103,-4.447143807207133,-4.447143807207133,-4.447143807207133,-4.124848854765773,-4.124848854765773,-4.124848854765773,-8.876054434036277,-8.876054434036277,-8.876054434036277,-0.3040617720633701,-0.3040617720633701,-0.3040617720633701,0.0,0.0,0.0,15.874255052838826
14,1987-03-15,24.841922714487747,-2.710874487023371,28.624202590467803,24.84192271448775,24.84192271448775,-4.0116850205370715,-4.0116850205370715,-4.0116850205370715,-9.088768375522077,-9.088768375522077,-9.088768375522077,-12.147237834185848,-12.147237834185848,-12.147237834185848,0.9532155618733006,0.9532155618733006,0.9532155618733006,0.0,0.0,0.0,12.6946848803019
15,1987-04-15,24.943351645058897,0.3420629354987566,29.92122580521323,24.943351645058897,24.943351645058897,-2.9312537260645315,-2.9312537260645315,-2.9312537260645315,-8.875751981869547,-8.875751981869547,-8.875751981869547,-10.464250624773586,-10.464250624773586,-10.464250624773586,1.3427550831604933,1.3427550831604933,1.3427550831604933,0.0,0.0,0.0,14.479101020285311
16,1987-05-15,25.04150867464387,-0.5626851520990961,29.386520440507983,25.04150867464387,25.04150867464387,-2.0026548733487486,-2.0026548733487486,-2.0026548733487486,-9.088768375522099,-9.088768375522099,-9.088768375522099,-10.411469866723897,-10.411469866723897,-10.411469866723897,0.6799533821469499,0.6799533821469499,0.6799533821469499,0.0,0.0,0.0,14.630038807919975
17,1987-06-15,25.142937605215018,-0.20723333424244705,29.690734169460185,25.142937605215018,25.142937605215018,-1.6033633934156954,-1.6033633934156954,-1.6033633934156954,-8.875751981872343,-8.875751981872343,-8.875751981872343,-10.284275054521965,-10.284275054521965,-10.284275054521965,0.19484032076607138,0.19484032076607138,0.19484032076607138,0.0,0.0,0.0,14.858662550693053
18,1987-07-15,25.241094634799996,-0.31689404663071663,29.84953592230894,25.241094634799996,25.241094634799996,-1.5926764703332503,-1.5926764703332503,-1.5926764703332503,-9.088768375524321,-9.088768375524321,-9.088768375524321,-10.141577987165167,-10.141577987165167,-10.141577987165167,0.5398668586924036,0.5398668586924036,0.5398668586924036,0.0,0.0,0.0,15.099516647634829
19,1987-08-15,25.34252356537114,0.24345129711119248,30.630725380012365,25.34252356537114,25.34252356537114,-1.4343238448772573,-1.4343238448772573,-1.4343238448772573,-8.875751981870174,-8.875751981870174,-8.875751981870174,-10.093688399826727,-10.093688399826727,-10.093688399826727,0.21638742692070406,0.21638742692070406,0.21638742692070406,0.0,0.0,0.0,15.248835165544412
20,1987-09-15,25.44395249594228,2.3683658631868303,32.05795631500335,25.44395249594228,25.44395249594228,-0.7785233865943164,-0.7785233865943164,-0.7785233865943164,-8.272357297022273,-8.272357297022273,-8.272357297022273,-8.92195311394457,-8.92195311394457,-8.92195311394457,0.1289275696720219,0.1289275696720219,0.1289275696720219,0.0,0.0,0.0,16.52199938199771
21,1987-10-15,25.54210952552726,1.0165253447531302,32.022966340287184,25.54210952552726,25.54210952552726,0.14847320846218526,0.14847320846218526,0.14847320846218526,-8.875751981870339,-8.875751981870339,-8.875751981870339,-9.123823287777721,-9.123823287777721,-9.123823287777721,-0.3965445143695655,-0.3965445143695655,-0.3965445143695655,0.0,0.0,0.0,16.418286237749538
22,1987-11-15,25.643538456098405,2.2364291265734475,31.909521084892315,25.643538456098405,25.643538456098405,0.8731462790543897,0.8731462790543897,0.8731462790543897,-8.272357297019713,-8.272357297019713,-8.272357297019713,-8.607488794888726,-8.607488794888726,-8.607488794888726,-1.2082777769233992,-1.2082777769233992,-1.2082777769233992,0.0,0.0,0.0,17.03604966120968
23,1987-12-15,25.741695485683383,1.1051918114550723,31.688782932329133,25.741695485683383,25.741695485683383,0.9982728193071967,0.9982728193071967,0.9982728193071967,-8.875751981870502,-8.875751981870502,-8.875751981870502,-9.520582221097735,-9.520582221097735,-9.520582221097735,-1.6431030585344268,-1.6431030585344268,-1.6431030585344268,0.0,0.0,0.0,16.221113264585647
24,1988-01-15,25.843124416254525,3.7194556982582045,33.2882025562025,25.843124416254525,25.843124416254525,0.6878068875498345,0.6878068875498345,0.6878068875498345,-8.272357297022602,-8.272357297022602,-8.272357297022602,-8.000924321438612,-8.000924321438612,-8.000924321438612,-0.4163739119658454,-0.4163739119658454,-0.4163739119658454,0.0,0.0,0.0,17.842200094815915
25,1988-02-15,25.94455334682567,5.565237357870636,33.373456890221654,25.94455334682567,25.94455334682567,0.4871249702459237,0.4871249702459237,0.4871249702459237,-7.235841001203311,-7.235841001203311,-7.235841001203311,-7.062889418936545,-7.062889418936545,-7.062889418936545,-0.31417338797915795,-0.31417338797915795,-0.31417338797915795,0.0,0.0,0.0,18.881663927889125
26,1988-03-15,26.039438475424483,3.4712080205760234,34.10264660077424,26.039438475424483,26.039438475424483,0.8236121909604392,0.8236121909604392,0.8236121909604392,-9.088768375524406,-9.088768375524406,-9.088768375524406,-7.297182888125364,-7.297182888125364,-7.297182888125364,0.9679732964386019,0.9679732964386019,0.9679732964386019,0.0,0.0,0.0,18.74225558729912
27,1988-04-15,26.14086788242485,4.677051102431004,34.958256767530614,26.14086788242485,26.14086788242485,1.7562490651828278,1.7562490651828278,1.7562490651828278,-8.875751981871131,-8.875751981871131,-8.875751981871131,-5.800628033907687,-5.800628033907687,-5.800628033907687,1.318874882780616,1.318874882780616,1.318874882780616,0.0,0.0,0.0,20.340239848517164
28,1988-05-15,26.239025373070362,4.903923416800658,35.659258709102836,26.239025373070362,26.239025373070362,2.8411785991322978,2.8411785991322978,2.8411785991322978,-9.088768375525085,-9.088768375525085,-9.088768375525085,-5.539887750543153,-5.539887750543153,-5.539887750543153,0.7077020258496337,0.7077020258496337,0.7077020258496337,0.0,0.0,0.0,20.69913762252721
29,1988-06-15,26.340454780070726,6.495246051541346,36.99937609030711,26.340454780070726,26.340454780070726,3.6789285010513875,3.6789285010513875,3.6789285010513875,-8.875751981868962,-8.875751981868962,-8.875751981868962,-5.01000867555701,-5.01000867555701,-5.01000867555701,0.1868148052605641,0.1868148052605641,0.1868148052605641,0.0,0.0,0.0,21.330446104513715
30,1988-07-15,26.43861227071624,7.2562058812943855,36.37944860204449,26.43861227071624,26.43861227071624,3.982438072469154,3.982438072469154,3.982438072469154,-9.088768375523564,-9.088768375523564,-9.088768375523564,-4.625990138655724,-4.625990138655724,-4.625990138655724,0.4803401643986861,0.4803401643986861,0.4803401643986861,0.0,0.0,0.0,21.81262213206052
31,1988-08-15,26.540041677716605,6.206569158416587,36.36006328633855,26.540041677716605,26.540041677716605,3.757614165324897,3.757614165324897,3.757614165324897,-8.875751981871462,-8.875751981871462,-8.875751981871462,-4.883290287715005,-4.883290287715005,-4.883290287715005,0.23484752883155954,0.23484752883155954,0.23484752883155954,0.0,0.0,0.0,21.6567513900016
32,1988-09-15,26.641471084716972,5.815369007796914,36.527571760768936,26.641471084716972,26.641471084716972,2.9977033083374653,2.9977033083374653,2.9977033083374653,-8.272357297023616,-8.272357297023616,-8.272357297023616,-5.129123788653755,-5.129123788653755,-5.129123788653755,0.14553020003239747,0.14553020003239747,0.14553020003239747,0.0,0.0,0.0,21.51234729606322
33,1988-10-15,26.739628575362488,4.59245697607559,33.34760677781024,26.739628575362488,26.739628575362488,1.694988895819445,1.694988895819445,1.694988895819445,-8.875751981869293,-8.875751981869293,-8.875751981869293,-7.555977844560445,-7.555977844560445,-7.555977844560445,-0.3752147585105973,-0.3752147585105973,-0.3752147585105973,0.0,0.0,0.0,19.183650730802043
34,1988-11-15,26.84105798236285,2.702713701343745,32.555450373391366,26.84105798236285,26.84105798236285,-0.2055894905492957,-0.2055894905492957,-0.2055894905492957,-8.272357297024318,-8.272357297024318,-8.272357297024318,-9.744662113134096,-9.744662113134096,-9.744662113134096,-1.2667153255604815,-1.2667153255604815,-1.2667153255604815,0.0,0.0,0.0,17.096395869228758
35,1988-12-15,26.939215473008367,0.33291233083214344,29.2097928722591,26.939215473008367,26.939215473008367,-2.2381087763083367,-2.2381087763083367,-2.2381087763083367,-8.875751981869751,-8.875751981869751,-8.875751981869751,-12.789209487120146,-12.789209487120146,-12.789209487120146,-1.6753487289420594,-1.6753487289420594,-1.6753487289420594,0.0,0.0,0.0,14.150005985888221
36,1989-01-15,27.04064488000873,-0.9388687814918568,30.10629878615483,27.04064488000873,27.04064488000873,-3.8753005198008976,-3.8753005198008976,-3.8753005198008976,-8.272357297021758,-8.272357297021758,-8.272357297021758,-12.507478356191768,-12.507478356191768,-12.507478356191768,-0.35982053936911124,-0.35982053936911124,-0.35982053936911124,0.0,0.0,0.0,14.533166523816963
37,1989-02-15,27.1420742870091,0.13194593590768441,29.519054575762926,27.1420742870091,27.1420742870091,-4.446440656497375,-4.446440656497375,-4.446440656497375,-7.23584100120529,-7.23584100120529,-7.23584100120529,-11.96513347242758,-11.96513347242758,-11.96513347242758,-0.28285181472491544,-0.28285181472491544,-0.28285181472491544,0.0,0.0,0.0,15.176940814581519
38,1989-03-15,27.23368794494491,0.4858736282882256,30.869159525486445,27.23368794494491,27.23368794494491,-3.982860801164425,-3.982860801164425,-3.982860801164425,-8.849995103440484,-8.849995103440484,-8.849995103440484,-11.869781715083684,-11.869781715083684,-11.869781715083684,0.9630741895212223,0.9630741895212223,0.9630741895212223,0.0,0.0,0.0,15.363906229861227
39,1989-04-15,27.33511735194528,2.859251274118569,32.082274630994974,27.33511735194528,27.33511735194528,-2.894684771629118,-2.894684771629118,-2.894684771629118,-9.026359649040431,-9.026359649040431,-9.026359649040431,-10.593932437205668,-10.593932437205668,-10.593932437205668,1.327111983463881,1.327111983463881,1.327111983463881,0.0,0.0,0.0,16.741184914739613
40,1989-05-15,27.433274842284018,3.3466211023119796,32.20817633539092,27.43327484228402,27.43327484228402,-1.980181476030077,-1.980181476030077,-1.980181476030077,-8.849995103440023,-8.849995103440023,-8.849995103440023,-10.1317915818685,-10.1317915818685,-10.1317915818685,0.6983849976015999,0.6983849976015999,0.6983849976015999,0.0,0.0,0.0,17.301483260415516
41,1989-06-15,27.534704248967387,3.03769644210863,32.66539207167506,27.534704248967387,27.534704248967387,-1.5995015371601908,-1.5995015371601908,-1.5995015371601908,-9.026359649040977,-9.026359649040977,-9.026359649040977,-10.436904721811558,-10.436904721811558,-10.436904721811558,0.1889564643896073,0.1889564643896073,0.1889564643896073,0.0,0.0,0.0,17.09779952715583
42,1989-07-15,27.632861739306133,1.6904383008059927,33.053148782534805,27.632861739306133,27.632861739306133,-1.5928490039982575,-1.5928490039982575,-1.5928490039982575,-8.849995103440536,-8.849995103440536,-8.849995103440536,-9.94239670822233,-9.94239670822233,-9.94239670822233,0.5004473992164635,0.5004473992164635,0.5004473992164635,0.0,0.0,0.0,17.690465031083804
43,1989-08-15,27.734291145989495,2.5195201782672916,33.233851545136204,27.734291145989495,27.734291145989495,-1.4214336869418644,-1.4214336869418644,-1.4214336869418644,-9.026359649040307,-9.026359649040307,-9.026359649040307,-10.218687499647455,-10.218687499647455,-10.218687499647455,0.22910583633471718,0.22910583633471718,0.22910583633471718,0.0,0.0,0.0,17.51560364634204
44,1989-09-15,27.835720552672864,1.913547100174791,33.62170347760316,27.835720552672868,27.835720552672868,-0.7498251421705432,-0.7498251421705432,-0.7498251421705432,-9.088768375526573,-9.088768375526573,-9.088768375526573,-9.698429181747573,-9.698429181747573,-9.698429181747573,0.14016433594954453,0.14016433594954453,0.14016433594954453,0.0,0.0,0.0,18.13729137092529
45,1989-10-15,27.93387804301161,3.9154975382136015,33.576475877644484,27.93387804301161,27.93387804301161,0.17853096074014943,0.17853096074014943,0.17853096074014943,-9.026359649040849,-9.026359649040849,-9.026359649040849,-9.230496091632443,-9.230496091632443,-9.230496091632443,-0.38266740333174165,-0.38266740333174165,-0.38266740333174165,0.0,0.0,0.0,18.703381951379168
46,1989-11-15,28.035307449694976,4.02494206460616,33.96643168891705,28.035307449694976,28.035307449694976,0.8871241888769102,0.8871241888769102,0.8871241888769102,-9.088768375525051,-9.088768375525051,-9.088768375525051,-9.449299323070022,-9.449299323070022,-9.449299323070022,-1.247655136421884,-1.247655136421884,-1.247655136421884,0.0,0.0,0.0,18.586008126624954
47,1989-12-15,28.133464940033715,2.734892548400805,33.90963619337256,28.133464940033715,28.133464940033715,0.9929285034229569,0.9929285034229569,0.9929285034229569,-9.02635964904021,-9.02635964904021,-9.02635964904021,-9.697913863943729,-9.697913863943729,-9.697913863943729,-1.664482718326478,-1.664482718326478,-1.664482718326478,0.0,0.0,0.0,18.435551076089986
48,1990-01-15,28.234894346717084,3.9423139625335444,34.7169239476232,28.234894346717084,28.234894346717084,0.6762573962699111,0.6762573962699111,0.6762573962699111,-9.088768375526614,-9.088768375526614,-9.088768375526614,-8.790659764666254,-8.790659764666254,-8.790659764666254,-0.37814878540955044,-0.37814878540955044,-0.37814878540955044,0.0,0.0,0.0,19.444234582050832
49,1990-02-15,28.336323753400453,6.566549087420141,34.7007084583576,28.336323753400457,28.336323753400457,0.48889872421429037,0.48889872421429037,0.48889872421429037,-8.875751981868575,-8.875751981868575,-8.875751981868575,-8.680471665525218,-8.680471665525218,-8.680471665525218,-0.2936184078709315,-0.2936184078709315,-0.2936184078709315,0.0,0.0,0.0,19.655852087875235
50,1990-03-15,28.427937411049946,7.149592214077361,36.20505796062587,28.427937411049946,28.427937411049946,0.8236121909604569,0.8236121909604569,0.8236121909604569,-8.840945111952692,-8.840945111952692,-8.840945111952692,-7.059176381788409,-7.059176381788409,-7.059176381788409,0.9581565392038265,0.9581565392038265,0.9581565392038265,0.0,0.0,0.0,21.368761029261538
51,1990-04-15,28.52936681773331,7.413266111898629,37.328217906993856,28.52936681773331,28.52936681773331,1.756249065182828,1.756249065182828,1.756249065182828,-8.735602363828525,-8.735602363828525,-8.735602363828525,-5.644280007111734,-5.644280007111734,-5.644280007111734,1.3350732915339636,1.3350732915339636,1.3350732915339636,0.0,0.0,0.0,22.88508681062158
52,1990-05-15,28.627524308072054,7.7645483255627905,39.43247004934186,28.627524308072054,28.627524308072054,2.8411785991323164,2.8411785991323164,2.8411785991323164,-8.840945111950623,-8.840945111950623,-8.840945111950623,-5.310636047204514,-5.310636047204514,-5.310636047204514,0.6891304656137937,0.6891304656137937,0.6891304656137937,0.0,0.0,0.0,23.31688826086754
53,1990-06-15,28.728953716331603,8.265866131445804,38.4763853644433,28.728953716331603,28.728953716331603,3.678928501051382,3.678928501051382,3.678928501051382,-8.73560236382986,-8.73560236382986,-8.73560236382986,-4.865040659939636,-4.865040659939636,-4.865040659939636,0.19163320283884216,0.19163320283884216,0.19163320283884216,0.0,0.0,0.0,23.863913056391965
54,1990-07-15,28.827111208195678,9.00240326268186,39.666450520724496,28.827111208195678,28.827111208195678,3.9824380724691544,3.9824380724691544,3.9824380724691544,-8.840945111952912,-8.840945111952912,-8.840945111952912,-4.338209873592799,-4.338209873592799,-4.338209873592799,0.5202971658909583,0.5202971658909583,0.5202971658909583,0.0,0.0,0.0,24.48890133460288
55,1990-08-15,28.928540616455223,9.767563842690452,39.53914344877233,28.928540616455223,28.928540616455223,3.757614165324897,3.757614165324897,3.757614165324897,-8.735602363828503,-8.735602363828503,-8.735602363828503,-4.7550377067112395,-4.7550377067112395,-4.7550377067112395,0.22295049179236764,0.22295049179236764,0.22295049179236764,0.0,0.0,0.0,24.173502909743984
56,1990-09-15,29.029970024714768,8.961637438197446,38.6359472905,29.029970024714768,29.029970024714768,2.9977033083374898,2.9977033083374898,2.9977033083374898,-8.849995103440797,-8.849995103440797,-8.849995103440797,-5.7176666213564085,-5.7176666213564085,-5.7176666213564085,0.13462517374689878,0.13462517374689878,0.13462517374689878,0.0,0.0,0.0,23.31230340335836
57,1990-10-15,29.128127516578843,7.571655419095796,36.85207574916902,29.128127516578843,29.128127516578843,1.6949888958194512,1.6949888958194512,1.6949888958194512,-8.735602363831797,-8.735602363831797,-8.735602363831797,-7.430395451527654,-7.430395451527654,-7.430395451527654,-0.3897819835153102,-0.3897819835153102,-0.3897819835153102,0.0,0.0,0.0,21.697732065051188
58,1990-11-15,29.22955692483839,5.1563494853528855,33.12246465202434,29.22955692483839,29.22955692483839,-0.2055894905493056,-0.2055894905493056,-0.2055894905493056,-8.849995103441113,-8.849995103441113,-8.849995103441113,-10.283755444559043,-10.283755444559043,-10.283755444559043,-1.2281708505686244,-1.2281708505686244,-1.2281708505686244,0.0,0.0,0.0,18.94580148027935
59,1990-12-15,29.327714416702467,1.967074231347347,32.63407472781114,29.327714416702467,29.327714416702467,-2.2381087763083283,-2.2381087763083283,-2.2381087763083283,-8.735602363828482,-8.735602363828482,-8.735602363828482,-12.627439275258913,-12.627439275258913,-12.627439275258913,-1.6537281351221027,-1.6537281351221027,-1.6537281351221027,0.0,0.0,0.0,16.700275141443555
60,1991-01-15,29.429143824962008,1.8361979984504673,32.296143805644874,29.429143824962008,29.429143824962008,-3.875300519800908,-3.875300519800908,-3.875300519800908,-8.84999510344065,-8.84999510344065,-8.84999510344065,-13.12229947276928,-13.12229947276928,-13.12229947276928,-0.3970038495277201,-0.3970038495277201,-0.3970038495277201,0.0,0.0,0.0,16.306844352192726
61,1991-02-15,29.530573233221556,0.6559138122414672,30.06079064288843,29.530573233221556,29.530573233221556,-4.446440656497374,-4.446440656497374,-4.446440656497374,-9.026359649040403,-9.026359649040403,-9.026359649040403,-13.776862077601125,-13.776862077601125,-13.776862077601125,-0.3040617720633464,-0.3040617720633464,-0.3040617720633464,0.0,0.0,0.0,15.753711155620431
62,1991-03-15,29.622186892294692,0.31657366648520413,32.08024064982714,29.622186892294692,29.622186892294692,-3.982860801164469,-3.982860801164469,-3.982860801164469,-10.094919930153933,-10.094919930153933,-10.094919930153933,-13.12456516944513,-13.12456516944513,-13.12456516944513,0.9532155618732723,0.9532155618732723,0.9532155618732723,0.0,0.0,0.0,16.497621722849562
63,1991-04-15,29.723616300554234,2.9667580615315496,34.65121951565772,29.723616300554234,29.723616300554234,-2.8946847716291013,-2.8946847716291013,-2.8946847716291013,-9.278022438398445,-9.278022438398445,-9.278022438398445,-10.829952126867065,-10.829952126867065,-10.829952126867065,1.342755083160481,1.342755083160481,1.342755083160481,0.0,0.0,0.0,18.89366417368717
64,1991-05-15,29.821773792418313,3.7908307976617595,33.22965868753497,29.821773792418313,29.821773792418313,-1.9801814760301333,-1.9801814760301333,-1.9801814760301333,-10.094919930157511,-10.094919930157511,-10.094919930157511,-11.395148024040736,-11.395148024040736,-11.395148024040736,0.6799533821469091,0.6799533821469091,0.6799533821469091,0.0,0.0,0.0,18.426625768377576
65,1991-06-15,29.92320320067786,3.0891796808898286,34.67733979648305,29.92320320067786,29.92320320067786,-1.59950153716017,-1.59950153716017,-1.59950153716017,-9.278022438407106,-9.278022438407106,-9.278022438407106,-10.682683654801199,-10.682683654801199,-10.682683654801199,0.19484032076607624,0.19484032076607624,0.19484032076607624,0.0,0.0,0.0,19.240519545876662
66,1991-07-15,30.02136068964262,3.7870227627818642,33.25038075423531,30.02136068964262,30.02136068964262,-1.5928490039982364,-1.5928490039982364,-1.5928490039982364,-10.094919930154775,-10.094919930154775,-10.094919930154775,-11.14790207546065,-11.14790207546065,-11.14790207546065,0.5398668586923617,0.5398668586923617,0.5398668586923617,0.0,0.0,0.0,18.87345861418197
67,1991-08-15,30.122790094906215,5.441981726274628,35.22706924365675,30.122790094906215,30.122790094906215,-1.421433686941843,-1.421433686941843,-1.421433686941843,-9.27802243840457,-9.27802243840457,-9.27802243840457,-10.483068698425711,-10.483068698425711,-10.483068698425711,0.2163874269207013,0.2163874269207013,0.2163874269207013,0.0,0.0,0.0,19.639721396480503
68,1991-09-15,30.224219500169802,6.612818733102019,36.11077165483083,30.224219500169802,30.224219500169802,-0.7498251421705379,-0.7498251421705379,-0.7498251421705379,-8.840945111948175,-8.840945111948175,-8.840945111948175,-9.461842684446703,-9.461842684446703,-9.461842684446703,0.1289275696720096,0.1289275696720096,0.1289275696720096,0.0,0.0,0.0,20.7623768157231
69,1991-10-15,30.32237698913457,5.538897917464526,35.63507577749261,30.32237698913457,30.32237698913457,0.1785309607401731,0.1785309607401731,0.1785309607401731,-9.278022438402047,-9.278022438402047,-9.278022438402047,-9.496035992031418,-9.496035992031418,-9.496035992031418,-0.39654451436954286,-0.39654451436954286,-0.39654451436954286,0.0,0.0,0.0,20.826340997103152
70,1991-11-15,30.423806394398156,6.382198021190405,36.242848983798986,30.423806394398156,30.423806394398156,0.8871241888768895,0.8871241888768895,0.8871241888768895,-8.84094511195046,-8.84094511195046,-8.84094511195046,-9.162098699997014,-9.162098699997014,-9.162098699997014,-1.2082777769234432,-1.2082777769234432,-1.2082777769234432,0.0,0.0,0.0,21.261707694401142
71,1991-12-15,30.521963883362922,5.873135250544735,35.13415568098598,30.521963883362922,30.521963883362922,0.992928503422947,0.992928503422947,0.992928503422947,-9.278022438399512,-9.278022438399512,-9.278022438399512,-9.928196993510996,-9.928196993510996,-9.928196993510996,-1.643103058534431,-1.643103058534431,-1.643103058534431,0.0,0.0,0.0,20.593766889851928
72,1992-01-15,30.623393288626513,7.044003530282079,37.39686438227746,30.623393288626513,30.623393288626513,0.6762573962699048,0.6762573962699048,0.6762573962699048,-8.840945111956573,-8.840945111956573,-8.840945111956573,-8.58106162765257,-8.58106162765257,-8.58106162765257,-0.4163739119659014,-0.4163739119659014,-0.4163739119659014,0.0,0.0,0.0,22.042331660973943
73,1992-02-15,30.7248226938901,6.119021451303158,37.03507717990687,30.7248226938901,30.7248226938901,0.48889872421427666,0.48889872421427666,0.48889872421427666,-8.735602363833172,-8.735602363833172,-8.735602363833172,-8.56087702759811,-8.56087702759811,-8.56087702759811,-0.31417338797921535,-0.31417338797921535,-0.31417338797921535,0.0,0.0,0.0,22.16394566629199
74,1992-03-15,30.81970826655604,7.692824641949949,36.90104135693569,30.81970826655604,30.81970826655604,0.8457377254337657,0.8457377254337657,0.8457377254337657,-10.094919930155818,-10.094919930155818,-10.094919930155818,-8.281208908283357,-8.281208908283357,-8.281208908283357,0.9679732964386947,0.9679732964386947,0.9679732964386947,0.0,0.0,0.0,22.538499358272684
75,1992-04-15,30.92113767181963,9.682137735103792,38.55360132355209,30.92113767181963,30.92113767181963,1.7922878635063553,1.7922878635063553,1.7922878635063553,-9.278022438400036,-9.278022438400036,-9.278022438400036,-6.166859692113081,-6.166859692113081,-6.166859692113081,1.3188748827805992,1.3188748827805992,1.3188748827805992,0.0,0.0,0.0,24.754277979706547
