,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,2 years,2 years_lower,2 years_upper,Monthly,Monthly_lower,Monthly_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,yhat
27,1988-04-15,26.14086788242485,26.14086788242485,26.14086788242485,6.180088455509931,35.6146709047183,1.7562490651828278,1.7562490651828278,1.7562490651828278,-8.875751981871131,-8.875751981871131,-8.875751981871131,-5.800628033907687,-5.800628033907687,-5.800628033907687,0.0,0.0,0.0,1.318874882780616,1.318874882780616,1.318874882780616,20.340239848517164
28,1988-05-15,26.239025373070362,26.239025373070362,26.239025373070362,5.340389157691929,35.37543496134423,2.8411785991322978,2.8411785991322978,2.8411785991322978,-9.088768375525085,-9.088768375525085,-9.088768375525085,-5.539887750543153,-5.539887750543153,-5.539887750543153,0.0,0.0,0.0,0.7077020258496337,0.7077020258496337,0.7077020258496337,20.69913762252721
29,1988-06-15,26.340454780070726,26.340454780070726,26.340454780070726,5.991165612711337,36.44918107356772,3.6789285010513875,3.6789285010513875,3.6789285010513875,-8.875751981868962,-8.875751981868962,-8.875751981868962,-5.01000867555701,-5.01000867555701,-5.01000867555701,0.0,0.0,0.0,0.1868148052605641,0.1868148052605641,0.1868148052605641,21.330446104513715
30,1988-07-15,26.43861227071624,26.43861227071624,26.43861227071624,5.549140357630522,36.828074708938956,3.982438072469154,3.982438072469154,3.982438072469154,-9.088768375523564,-9.088768375523564,-9.088768375523564,-4.625990138655724,-4.625990138655724,-4.625990138655724,0.0,0.0,0.0,0.4803401643986861,0.4803401643986861,0.4803401643986861,21.81262213206052
31,1988-08-15,26.540041677716605,26.540041677716605,26.540041677716605,5.547302356223387,37.54069087315349,3.757614165324897,3.757614165324897,3.757614165324897,-8.875751981871462,-8.875751981871462,-8.875751981871462,-4.883290287715005,-4.883290287715005,-4.883290287715005,0.0,0.0,0.0,0.23484752883155954,0.23484752883155954,0.23484752883155954,21.6567513900016
32,1988-09-15,26.641471084716972,26.641471084716972,26.641471084716972,5.400271924921386,37.15874950096585,2.9977033083374653,2.9977033083374653,2.9977033083374653,-8.272357297023616,-8.272357297023616,-8.272357297023616,-5.129123788653755,-5.129123788653755,-5.129123788653755,0.0,0.0,0.0,0.14553020003239747,0.14553020003239747,0.14553020003239747,21.51234729606322
33,1988-10-15,26.739628575362488,26.739628575362488,26.739628575362488,3.650679167285724,34.359828535093335,1.694988895819445,1.694988895819445,1.694988895819445,-8.875751981869293,-8.875751981869293,-8.875751981869293,-7.555977844560445,-7.555977844560445,-7.555977844560445,0.0,0.0,0.0,-0.3752147585105973,-0.3752147585105973,-0.3752147585105973,19.183650730802043
34,1988-11-15,26.84105798236285,26.84105798236285,26.84105798236285,2.6615575704275547,33.57502788195066,-0.2055894905492957,-0.2055894905492957,-0.2055894905492957,-8.272357297024318,-8.272357297024318,-8.272357297024318,-9.744662113134096,-9.744662113134096,-9.744662113134096,0.0,0.0,0.0,-1.2667153255604815,-1.2667153255604815,-1.2667153255604815,17.096395869228758
35,1988-12-15,26.939215473008367,26.939215473008367,26.939215473008367,-1.3472902056025873,28.646636467499192,-2.2381087763083367,-2.2381087763083367,-2.2381087763083367,-8.875751981869751,-8.875751981869751,-8.875751981869751,-12.789209487120146,-12.789209487120146,-12.789209487120146,0.0,0.0,0.0,-1.6753487289420594,-1.6753487289420594,-1.6753487289420594,14.150005985888221
36,1989-01-15,27.04064488000873,27.04064488000873,27.04064488000873,-0.7594033053970975,29.121697802048583,-3.8753005198008976,-3.8753005198008976,-3.8753005198008976,-8.272357297021758,-8.272357297021758,-8.272357297021758,-12.507478356191768,-12.507478356191768,-12.507478356191768,0.0,0.0,0.0,-0.35982053936911124,-0.35982053936911124,-0.35982053936911124,14.533166523816963
37,1989-02-15,27.1420742870091,27.1420742870091,27.1420742870091,1.028383015054588,30.241167464969426,-4.446440656497375,-4.446440656497375,-4.446440656497375,-7.23584100120529,-7.23584100120529,-7.23584100120529,-11.96513347242758,-11.96513347242758,-11.96513347242758,0.0,0.0,0.0,-0.28285181472491544,-0.28285181472491544,-0.28285181472491544,15.176940814581519
38,1989-03-15,27.23368794494491,27.23368794494491,27.23368794494491,0.27506627837283143,29.5595329829242,-3.982860801164425,-3.982860801164425,-3.982860801164425,-8.849995103440484,-8.849995103440484,-8.849995103440484,-11.869781715083684,-11.869781715083684,-11.869781715083684,0.0,0.0,0.0,0.9630741895212223,0.9630741895212223,0.9630741895212223,15.363906229861227
39,1989-04-15,27.33511735194528,27.33511735194528,27.33511735194528,1.6283675126323591,32.01731521738511,-2.894684771629118,-2.894684771629118,-2.894684771629118,-9.026359649040431,-9.026359649040431,-9.026359649040431,-10.593932437205668,-10.593932437205668,-10.593932437205668,0.0,0.0,0.0,1.327111983463881,1.327111983463881,1.327111983463881,16.741184914739613
40,1989-05-15,27.433274842284018,27.43327484228402,27.43327484228402,2.5010093895403425,33.10771305143569,-1.980181476030077,-1.980181476030077,-1.980181476030077,-8.849995103440023,-8.849995103440023,-8.849995103440023,-10.1317915818685,-10.1317915818685,-10.1317915818685,0.0,0.0,0.0,0.6983849976015999,0.6983849976015999,0.6983849976015999,17.301483260415516
41,1989-06-15,27.534704248967387,27.534704248967387,27.534704248967387,1.3953658962760769,31.687888156392894,-1.5995015371601908,-1.5995015371601908,-1.5995015371601908,-9.026359649040977,-9.026359649040977,-9.026359649040977,-10.436904721811558,-10.436904721811558,-10.436904721811558,0.0,0.0,0.0,0.1889564643896073,0.1889564643896073,0.1889564643896073,17.09779952715583
42,1989-07-15,27.632861739306133,27.632861739306133,27.632861739306133,2.095461369855426,32.89517497219058,-1.5928490039982575,-1.5928490039982575,-1.5928490039982575,-8.849995103440536,-8.849995103440536,-8.849995103440536,-9.94239670822233,-9.94239670822233,-9.94239670822233,0.0,0.0,0.0,0.5004473992164635,0.5004473992164635,0.5004473992164635,17.690465031083804
43,1989-08-15,27.734291145989495,27.734291145989495,27.734291145989495,3.229623923330146,33.055858783779044,-1.4214336869418644,-1.4214336869418644,-1.4214336869418644,-9.026359649040307,-9.026359649040307,-9.026359649040307,-10.218687499647455,-10.218687499647455,-10.218687499647455,0.0,0.0,0.0,0.22910583633471718,0.22910583633471718,0.22910583633471718,17.51560364634204
