,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
850,2005-08-25,56.636715678277966,56.636715678277966,56.636715678277966,44.50108361884677,72.06323082714525,1.5903424029929873,1.5903424029929873,1.5903424029929873,0.0,0.0,0.0,-0.06736297580302769,-0.06736297580302769,-0.06736297580302769,1.6577053787960152,1.6577053787960152,1.6577053787960152,58.227058081270954
851,2005-08-26,56.679297163861676,56.679297163861676,56.679297163861676,43.6238936247029,72.23856015358886,1.4216318341427057,1.4216318341427057,1.4216318341427057,0.0,0.0,0.0,-0.2562708427248934,-0.2562708427248934,-0.2562708427248934,1.6779026768675993,1.6779026768675993,1.6779026768675993,58.100928998004385
852,2005-08-29,56.80704162061282,56.80704162061282,56.80704162061282,45.70546375400914,72.6946033801775,1.4954837121258537,1.4954837121258537,1.4954837121258537,0.0,0.0,0.0,-0.22819867812897102,-0.22819867812897102,-0.22819867812897102,1.7236823902548246,1.7236823902548246,1.7236823902548246,58.302525332738675
853,2005-08-30,56.84962310619653,56.84962310619653,56.84962310619653,45.95780332138599,72.20983639403192,1.4612984531763418,1.4612984531763418,1.4612984531763418,0.0,0.0,0.0,-0.2702779608306632,-0.2702779608306632,-0.2702779608306632,1.7315764140070051,1.7315764140070051,1.7315764140070051,58.31092155937287
854,2005-08-31,56.89220459178025,56.89220459178025,56.89220459178025,43.67944180521746,71.43010476369204,1.4882651428286038,1.4882651428286038,1.4882651428286038,0.0,0.0,0.0,-0.24648431001441395,-0.24648431001441395,-0.24648431001441395,1.7347494528430178,1.7347494528430178,1.7347494528430178,58.38046973460885
855,2005-09-01,56.93478607736396,56.93478607736396,56.93478607736396,44.73461442810676,72.15011205919565,1.6653482085349243,1.6653482085349243,1.6653482085349243,0.0,0.0,0.0,-0.06736297580281439,-0.06736297580281439,-0.06736297580281439,1.7327111843377385,1.7327111843377385,1.7327111843377385,58.60013428589888
856,2005-09-02,56.97736756294767,56.97736756294767,56.97736756294767,43.8091231735933,72.13439857354976,1.468803322307972,1.468803322307972,1.468803322307972,0.0,0.0,0.0,-0.25627084272443046,-0.25627084272443046,-0.25627084272443046,1.7250741650324022,1.7250741650324022,1.7250741650324022,58.44617088525564
857,2005-09-05,57.10511201969883,57.10511201969883,57.10511201969883,45.41934467755666,73.60524484728104,1.4381844908453438,1.4381844908453438,1.4381844908453438,0.0,0.0,0.0,-0.2281986781296527,-0.2281986781296527,-0.2281986781296527,1.6663831689749966,1.6663831689749966,1.6663831689749966,58.543296510544174
858,2005-09-06,57.14769350528254,57.14769350528254,57.14769350528254,44.38312091978795,72.39543570503584,1.3644739287614247,1.3644739287614247,1.3644739287614247,0.0,0.0,0.0,-0.2702779608307751,-0.2702779608307751,-0.2702779608307751,1.6347518895921997,1.6347518895921997,1.6347518895921997,58.51216743404397
859,2005-09-07,57.19027499086625,57.19027499086625,57.19027499086625,45.41791563720773,71.4485187992573,1.3508274868068462,1.3508274868068462,1.3508274868068462,0.0,0.0,0.0,-0.24648431001436197,-0.24648431001436197,-0.24648431001436197,1.5973117968212083,1.5973117968212083,1.5973117968212083,58.54110247767309
860,2005-09-08,57.23285647644997,57.23285647644997,57.23285647644997,45.08991032983356,72.96190960245836,1.4870060598454613,1.4870060598454613,1.4870060598454613,0.0,0.0,0.0,-0.06736297580301784,-0.06736297580301784,-0.06736297580301784,1.5543690356484794,1.5543690356484794,1.5543690356484794,58.71986253629543
861,2005-09-09,57.27504388574426,57.27504388574426,57.27504388574426,45.73973447491451,71.77675928075551,1.2500643941484924,1.2500643941484924,1.2500643941484924,0.0,0.0,0.0,-0.2562708427239675,-0.2562708427239675,-0.2562708427239675,1.50633523687246,1.50633523687246,1.50633523687246,58.525108279892756
862,2005-09-12,57.40160611362715,57.40160611362715,57.40160611362715,44.09518301933372,71.11086658675917,1.1089807311065825,1.1089807311065825,1.1089807311065825,0.0,0.0,0.0,-0.22819867812774106,-0.22819867812774106,-0.22819867812774106,1.3371794092343237,1.3371794092343237,1.3371794092343237,58.51058684473374
863,2005-09-13,57.44379352292145,57.44379352292145,57.44379352292145,43.86846411128207,72.31536414149058,1.004367133121932,1.004367133121932,1.004367133121932,0.0,0.0,0.0,-0.27027796083048217,-0.27027796083048217,-0.27027796083048217,1.274645093952414,1.274645093952414,1.274645093952414,58.448160656043385
864,2005-09-14,57.485980932215746,57.485980932215746,57.485980932215746,45.08249678420962,71.37205752138365,0.9637884906028261,0.9637884906028261,0.9637884906028261,0.0,0.0,0.0,-0.24648431001430995,-0.24648431001430995,-0.24648431001430995,1.2102728006171362,1.2102728006171362,1.2102728006171362,58.44976942281857
865,2005-09-15,57.52816834151004,57.52816834151004,57.52816834151004,45.19248834016842,73.03618570513785,1.077489059379546,1.077489059379546,1.077489059379546,0.0,0.0,0.0,-0.06736297580299243,-0.06736297580299243,-0.06736297580299243,1.1448520351825384,1.1448520351825384,1.1448520351825384,58.605657400889584
866,2005-09-16,57.57035575080433,57.57035575080433,57.57035575080433,44.73477773445288,71.70280726150145,0.8229094177890713,0.8229094177890713,0.8229094177890713,0.0,0.0,0.0,-0.25627084272501854,-0.25627084272501854,-0.25627084272501854,1.0791802605140899,1.0791802605140899,1.0791802605140899,58.3932651685934
867,2005-09-19,57.696917978687225,57.696917978687225,57.696917978687225,44.46929366447478,71.89791380396849,0.6601921908039717,0.6601921908039717,0.6601921908039717,0.0,0.0,0.0,-0.2281986781284227,-0.2281986781284227,-0.2281986781284227,0.8883908689323945,0.8883908689323945,0.8883908689323945,58.35711016949119
868,2005-09-20,57.739105387981525,57.739105387981525,57.739105387981525,43.642760451859566,71.81516783005382,0.5589714316248857,0.5589714316248857,0.5589714316248857,0.0,0.0,0.0,-0.27027796083018935,-0.27027796083018935,-0.27027796083018935,0.829249392455075,0.829249392455075,0.829249392455075,58.29807681960641
869,2005-09-21,57.78129279727582,57.78129279727582,57.78129279727582,45.30530373860045,72.55490556660344,0.5268877923937452,0.5268877923937452,0.5268877923937452,0.0,0.0,0.0,-0.24648431001425794,-0.24648431001425794,-0.24648431001425794,0.773372102408003,0.773372102408003,0.773372102408003,58.30818058966956
870,2005-09-22,57.82348020657012,57.823480206570125,57.823480206570125,43.88124178958029,72.78088359665611,0.6538971841250072,0.6538971841250072,0.6538971841250072,0.0,0.0,0.0,-0.06736297580236228,-0.06736297580236228,-0.06736297580236228,0.7212601599273695,0.7212601599273695,0.7212601599273695,58.477377390695125
871,2005-09-23,57.8656676158644,57.8656676158644,57.8656676158644,44.71186319409287,71.93708953078135,0.41704712278958195,0.41704712278958195,0.41704712278958195,0.0,0.0,0.0,-0.25627084272455564,-0.25627084272455564,-0.25627084272455564,0.6733179655141376,0.6733179655141376,0.6733179655141376,58.282714738653986
872,2005-09-26,57.9922298437473,57.9922298437473,57.9922298437473,45.01262324539969,72.06890696056028,0.3287324903579548,0.3287324903579548,0.3287324903579548,0.0,0.0,0.0,-0.22819867812910447,-0.22819867812910447,-0.22819867812910447,0.5569311684870594,0.5569311684870594,0.5569311684870594,58.32096233410526
873,2005-09-27,58.034417253041596,58.034417253041596,58.034417253041596,44.606084363097445,71.8588569771162,0.25723488781858456,0.25723488781858456,0.25723488781858456,0.0,0.0,0.0,-0.270277960830942,-0.270277960830942,-0.270277960830942,0.5275128486495265,0.5275128486495265,0.5275128486495265,58.29165214086018
874,2005-09-28,58.07660466233589,58.07660466233589,58.07660466233589,44.18432535433981,72.32735809439016,0.2561196050124013,0.2561196050124013,0.2561196050124013,0.0,0.0,0.0,-0.2464843100142638,-0.2464843100142638,-0.2464843100142638,0.502603915026665,0.502603915026665,0.502603915026665,58.33272426734829
875,2005-09-29,58.11879207163019,58.11879207163019,58.11879207163019,44.62119045662254,72.2689469341728,0.41456018047223214,0.41456018047223214,0.41456018047223214,0.0,0.0,0.0,-0.06736297580233687,-0.06736297580233687,-0.06736297580233687,0.481923156274569,0.481923156274569,0.481923156274569,58.53335225210242
876,2005-09-30,58.16097948092449,58.16097948092449,58.16097948092449,44.04780521567328,72.05973186928131,0.20880934442989366,0.20880934442989366,0.20880934442989366,0.0,0.0,0.0,-0.2562708427240927,-0.2562708427240927,-0.2562708427240927,0.4650801871539863,0.4650801871539863,0.4650801871539863,58.369788825354384
877,2005-10-03,58.28754170880737,58.28754170880737,58.28754170880737,44.70572385792969,72.32998861731659,0.20401567063262196,0.20401567063262196,0.20401567063262196,0.0,0.0,0.0,-0.22819867812756334,-0.22819867812756334,-0.22819867812756334,0.43221434876018533,0.43221434876018533,0.43221434876018533,58.49155737943999
878,2005-10-04,58.329729118101675,58.329729118101675,58.329729118101675,44.36783006662125,72.0160480683822,0.1546718945800867,0.1546718945800867,0.1546718945800867,0.0,0.0,0.0,-0.27027796083064914,-0.27027796083064914,-0.27027796083064914,0.4249498554107359,0.4249498554107359,0.4249498554107359,58.48440101268176
879,2005-10-05,58.37191652739597,58.37191652739597,58.37191652739597,45.26759193720051,72.28354927475608,0.17178997903928822,0.17178997903928822,0.17178997903928822,0.0,0.0,0.0,-0.2464843100142118,-0.2464843100142118,-0.2464843100142118,0.41827428905349995,0.41827428905349995,0.41827428905349995,58.54370650643526
880,2005-10-06,58.41410393669026,58.41410393669026,58.41410393669026,45.77816363494877,72.13190818185669,0.3440074713959431,0.3440074713959431,0.3440074713959431,0.0,0.0,0.0,-0.06736297580254033,-0.06736297580254033,-0.06736297580254033,0.4113704471984835,0.4113704471984835,0.4113704471984835,58.7581114080862
881,2005-10-07,58.45629134598456,58.45629134598456,58.45629134598456,44.80143185433403,71.9961301106818,0.14713069308132923,0.14713069308132923,0.14713069308132923,0.0,0.0,0.0,-0.25627084272362977,-0.25627084272362977,-0.25627084272362977,0.403401535804959,0.403401535804959,0.403401535804959,58.60342203906589
882,2005-10-10,58.58285357386744,58.58285357386744,58.58285357386744,45.22699340127839,73.55494950466776,0.13659523647223815,0.13659523647223815,0.13659523647223815,0.0,0.0,0.0,-0.22819867812824507,-0.22819867812824507,-0.22819867812824507,0.3647939146004832,0.3647939146004832,0.3647939146004832,58.71944881033968
883,2005-10-11,58.625040983161746,58.625040983161746,58.625040983161746,45.36625709220173,72.21809292418334,0.07411070648873132,0.07411070648873132,0.07411070648873132,0.0,0.0,0.0,-0.2702779608303563,-0.2702779608303563,-0.2702779608303563,0.3443886673190877,0.3443886673190877,0.3443886673190877,58.69915168965048
884,2005-10-12,58.667228392456046,58.667228392456046,58.667228392456046,45.04717925316616,72.04734098524543,0.07253511369386839,0.07253511369386839,0.07253511369386839,0.0,0.0,0.0,-0.24648431001415982,-0.24648431001415982,-0.24648431001415982,0.3190194237080282,0.3190194237080282,0.3190194237080282,58.73976350614991
885,2005-10-13,58.70941580175033,58.70941580175033,58.70941580175033,45.294427336687136,71.96663536398592,0.220708683042034,0.220708683042034,0.220708683042034,0.0,0.0,0.0,-0.06736297580232702,-0.06736297580232702,-0.06736297580232702,0.288071658844361,0.288071658844361,0.288071658844361,58.930124484792366
886,2005-10-14,58.75160321104463,58.75160321104463,58.75160321104463,44.52193998315121,73.33800117040828,-0.0052539436474224,-0.0052539436474224,-0.0052539436474224,0.0,0.0,0.0,-0.2562708427240398,-0.2562708427240398,-0.2562708427240398,0.2510168990766174,0.2510168990766174,0.2510168990766174,58.74634926739721
887,2005-10-17,58.878165438927525,58.878165438927525,58.878165438927525,44.83199998377969,72.39390352711119,-0.12878348365462125,-0.12878348365462125,-0.12878348365462125,0.0,0.0,0.0,-0.22819867812800063,-0.22819867812800063,-0.22819867812800063,0.09941519447337939,0.09941519447337939,0.09941519447337939,58.7493819552729
888,2005-10-18,58.92035284822182,58.92035284822182,58.92035284822182,45.12027958734472,71.86464584077589,-0.23559735563909256,-0.23559735563909256,-0.23559735563909256,0.0,0.0,0.0,-0.27027796083006356,-0.27027796083006356,-0.27027796083006356,0.03468060519097099,0.03468060519097099,0.03468060519097099,58.684755492582724
889,2005-10-19,58.96254025751612,58.96254025751612,58.96254025751612,43.600548639117335,72.39413269253518,-0.28371416352678236,-0.28371416352678236,-0.28371416352678236,0.0,0.0,0.0,-0.24648431001439436,-0.24648431001439436,-0.24648431001439436,-0.03722985351238804,-0.03722985351238804,-0.03722985351238804,58.678826093989336
890,2005-10-20,59.00472766681041,59.00472766681041,59.00472766681041,44.39405007464528,72.84995684770557,-0.1835515257649371,-0.1835515257649371,-0.1835515257649371,0.0,0.0,0.0,-0.06736297580253046,-0.06736297580253046,-0.06736297580253046,-0.11618854996240664,-0.11618854996240664,-0.11618854996240664,58.82117614104547
891,2005-10-21,59.04691507610471,59.04691507610471,59.04691507610471,45.225758328351596,72.32861175181887,-0.4582263574951096,-0.4582263574951096,-0.4582263574951096,0.0,0.0,0.0,-0.2562708427242179,-0.2562708427242179,-0.2562708427242179,-0.2019555147708917,-0.2019555147708917,-0.2019555147708917,58.5886887186096
892,2005-10-24,59.173477303987596,59.173477303987596,59.173477303987596,44.405897115130514,72.61042667821455,-0.7243381593518885,-0.7243381593518885,-0.7243381593518885,0.0,0.0,0.0,-0.22819867812738567,-0.22819867812738567,-0.22819867812738567,-0.49613948122450274,-0.49613948122450274,-0.49613948122450274,58.44913914463571
893,2005-10-25,59.215664713281896,59.215664713281896,59.215664713281896,44.17911696518474,72.82013967596696,-0.8749857239037446,-0.8749857239037446,-0.8749857239037446,0.0,0.0,0.0,-0.27027796083017536,-0.27027796083017536,-0.27027796083017536,-0.6047077630735692,-0.6047077630735692,-0.6047077630735692,58.34067898937815
894,2005-10-26,59.25785212257619,59.25785212257619,59.25785212257619,44.79588913678785,72.96049831122403,-0.9639237280817935,-0.9639237280817935,-0.9639237280817935,0.0,0.0,0.0,-0.2464843100146289,-0.2464843100146289,-0.2464843100146289,-0.7174394180671646,-0.7174394180671646,-0.7174394180671646,58.293928394494394
895,2005-10-27,59.30003953187048,59.30003953187048,59.30003953187048,43.5644651731364,71.79040283308765,-0.9009510063278848,-0.9009510063278848,-0.9009510063278848,0.0,0.0,0.0,-0.06736297580273391,-0.06736297580273391,-0.06736297580273391,-0.8335880305251508,-0.8335880305251508,-0.8335880305251508,58.399088525542595
896,2005-10-28,59.342226941164775,59.342226941164775,59.342226941164775,44.116172135168625,71.42548998822164,-1.2086353469008686,-1.2086353469008686,-1.2086353469008686,0.0,0.0,0.0,-0.25627084272375494,-0.25627084272375494,-0.25627084272375494,-0.9523645041771135,-0.9523645041771135,-0.9523645041771135,58.133591594263905
897,2005-10-31,59.4679751128033,59.4679751128033,59.4679751128033,43.691306254954334,70.76230940558136,-1.5444318670973596,-1.5444318670973596,-1.5444318670973596,0.0,0.0,0.0,-0.2281986781280674,-0.2281986781280674,-0.2281986781280674,-1.3162331889692924,-1.3162331889692924,-1.3162331889692924,57.92354324570594
898,2005-11-01,59.509891170016154,59.509891170016154,59.509891170016154,43.873949632356826,71.16186994408434,-1.707560991830576,-1.707560991830576,-1.707560991830576,0.0,0.0,0.0,-0.2702779608305234,-0.2702779608305234,-0.2702779608305234,-1.4372830310000528,-1.4372830310000528,-1.4372830310000528,57.80233017818558
899,2005-11-02,59.55180722722899,59.55180722722899,59.55180722722899,43.753172438297646,72.06787067787575,-1.8033657044627496,-1.8033657044627496,-1.8033657044627496,0.0,0.0,0.0,-0.24648431001434823,-0.24648431001434823,-0.24648431001434823,-1.5568813944484017,-1.5568813944484017,-1.5568813944484017,57.74844152276624
900,2005-11-03,59.59372328444184,59.59372328444184,59.59372328444184,44.31039566233882,71.85301344723713,-1.7416473731493374,-1.7416473731493374,-1.7416473731493374,0.0,0.0,0.0,-0.06736297580270849,-0.06736297580270849,-0.06736297580270849,-1.674284397346629,-1.674284397346629,-1.674284397346629,57.85207591129251
901,2005-11-04,59.63563934165469,59.63563934165469,59.63563934165469,43.63299980634186,71.3807157594533,-2.0450727979035386,-2.0450727979035386,-2.0450727979035386,0.0,0.0,0.0,-0.25627084272480605,-0.25627084272480605,-0.25627084272480605,-1.7888019551787329,-1.7888019551787329,-1.7888019551787329,57.59056654375115
902,2005-11-07,59.761387513293215,59.761387513293215,59.761387513293215,44.036334464685,71.3947663557064,-2.3373583071825084,-2.3373583071825084,-2.3373583071825084,0.0,0.0,0.0,-0.22819867812874908,-0.22819867812874908,-0.22819867812874908,-2.109159629053759,-2.109159629053759,-2.109159629053759,57.42402920611071
903,2005-11-08,59.80330357050606,59.80330357050606,59.80330357050606,42.80023668591621,71.17208136259096,-2.4769266732133834,-2.4769266732133834,-2.4769266732133834,0.0,0.0,0.0,-0.27027796083023053,-0.27027796083023053,-0.27027796083023053,-2.2066487123831524,-2.2066487123831524,-2.2066487123831524,57.326376897292675
904,2005-11-09,59.845219627718905,59.845219627718905,59.845219627718905,43.74347579533663,71.93927105203764,-2.54540909006488,-2.54540909006488,-2.54540909006488,0.0,0.0,0.0,-0.24648431001458274,-0.24648431001458274,-0.24648431001458274,-2.2989247800502977,-2.2989247800502977,-2.2989247800502977,57.299810537654025
905,2005-11-10,59.88713568493175,59.88713568493175,59.88713568493175,43.875073933725744,70.50763996422091,-2.45314987140476,-2.45314987140476,-2.45314987140476,0.0,0.0,0.0,-0.06736297580249517,-0.06736297580249517,-0.06736297580249517,-2.3857868956022643,-2.3857868956022643,-2.3857868956022643,57.43398581352699
906,2005-11-11,59.92905174214459,59.92905174214459,59.92905174214459,43.55477777216575,70.25508397886874,-2.723398128912061,-2.723398128912061,-2.723398128912061,0.0,0.0,0.0,-0.2562708427243431,-0.2562708427243431,-0.2562708427243431,-2.4671272861877185,-2.4671272861877185,-2.4671272861877185,57.20565361323253
907,2005-11-14,60.05479991378312,60.05479991378312,60.05479991378312,43.79241255207141,71.04212557544908,-2.9064927041006317,-2.9064927041006317,-2.9064927041006317,0.0,0.0,0.0,-0.22819867812943076,-0.22819867812943076,-0.22819867812943076,-2.678294025971201,-2.678294025971201,-2.678294025971201,57.14830720968249
908,2005-11-15,60.09671597099597,60.09671597099597,60.09671597099597,43.54459865898299,71.08707854179411,-3.008522319255608,-3.008522319255608,-3.008522319255608,0.0,0.0,0.0,-0.2702779608303424,-0.2702779608303424,-0.2702779608303424,-2.738244358425265,-2.738244358425265,-2.738244358425265,57.08819365174037
909,2005-11-16,60.13863202820882,60.13863202820882,60.13863202820882,43.890138152638386,71.1707911677785,-3.0399043594742228,-3.0399043594742228,-3.0399043594742228,0.0,0.0,0.0,-0.24648431001453072,-0.24648431001453072,-0.24648431001453072,-2.7934200494596917,-2.7934200494596917,-2.7934200494596917,57.0987276687346
910,2005-11-17,60.180548085421655,60.180548085421655,60.180548085421655,42.69403143927237,71.1413777933687,-2.911546716430457,-2.911546716430457,-2.911546716430457,0.0,0.0,0.0,-0.06736297580269864,-0.06736297580269864,-0.06736297580269864,-2.8441837406277584,-2.8441837406277584,-2.8441837406277584,57.2690013689912
911,2005-11-18,60.2224641426345,60.2224641426345,60.2224641426345,43.72274130383252,71.64822001601505,-3.1472194033693777,-3.1472194033693777,-3.1472194033693777,0.0,0.0,0.0,-0.2562708427238802,-0.2562708427238802,-0.2562708427238802,-2.890948560645498,-2.890948560645498,-2.890948560645498,57.07524473926512
912,2005-11-21,60.34821231427303,60.34821231427303,60.34821231427303,43.54503798611762,71.27133166235775,-3.240109114966192,-3.240109114966192,-3.240109114966192,0.0,0.0,0.0,-0.22819867812788966,-0.22819867812788966,-0.22819867812788966,-3.011910436838302,-3.011910436838302,-3.011910436838302,57.10810319930683
913,2005-11-22,60.390128371485886,60.390128371485886,60.390128371485886,42.05157955683238,70.25107200751293,-3.317714990860533,-3.317714990860533,-3.317714990860533,0.0,0.0,0.0,-0.2702779608310951,-0.2702779608310951,-0.2702779608310951,-3.0474370300294376,-3.0474370300294376,-3.0474370300294376,57.072413380625356
914,2005-11-23,60.432044428698724,60.432044428698724,60.432044428698724,43.51130024599479,70.35267059402608,-3.3278838380183666,-3.3278838380183666,-3.3278838380183666,0.0,0.0,0.0,-0.2464843100144788,-0.2464843100144788,-0.2464843100144788,-3.081399528003888,-3.081399528003888,-3.081399528003888,57.10416059068036
915,2005-11-24,60.47396048591157,60.47396048591157,60.47396048591157,44.07605534340217,71.63134322024948,-3.1816415700606875,-3.1816415700606875,-3.1816415700606875,0.0,0.0,0.0,-0.06736297580290208,-0.06736297580290208,-0.06736297580290208,-3.1142785942577853,-3.1142785942577853,-3.1142785942577853,57.292318915850885
916,2005-11-25,60.51587654312441,60.51587654312441,60.51587654312441,44.02357835603473,70.8250444010191,-3.4027979958204386,-3.4027979958204386,-3.4027979958204386,0.0,0.0,0.0,-0.2562708427234172,-0.2562708427234172,-0.2562708427234172,-3.146527153097021,-3.146527153097021,-3.146527153097021,57.11307854730398
917,2005-11-28,60.64162471476294,60.64162471476294,60.64162471476294,43.99359389100889,71.473899440521,-3.471603300772043,-3.471603300772043,-3.471603300772043,0.0,0.0,0.0,-0.22819867812857145,-0.22819867812857145,-0.22819867812857145,-3.243404622643471,-3.243404622643471,-3.243404622643471,57.170021413990895
918,2005-11-29,60.683540771975785,60.683540771975785,60.683540771975785,42.900627973008554,71.16535978694584,-3.5470627544510442,-3.5470627544510442,-3.5470627544510442,0.0,0.0,0.0,-0.2702779608308023,-0.2702779608308023,-0.2702779608308023,-3.2767847936202417,-3.2767847936202417,-3.2767847936202417,57.13647801752474
919,2005-11-30,60.72545682918863,60.72545682918863,60.72545682918863,43.85217749524769,70.82950486275664,-3.557561900535606,-3.557561900535606,-3.557561900535606,0.0,0.0,0.0,-0.24648431001442672,-0.24648431001442672,-0.24648431001442672,-3.311077590521179,-3.311077590521179,-3.311077590521179,57.16789492865303
920,2005-12-01,60.76737288640148,60.76737288640148,60.76737288640148,44.19985990569841,71.73254607951031,-3.413765733886205,-3.413765733886205,-3.413765733886205,0.0,0.0,0.0,-0.06736297580268874,-0.06736297580268874,-0.06736297580268874,-3.3464027580835163,-3.3464027580835163,-3.3464027580835163,57.35360715251528
921,2005-12-02,60.80928894361433,60.80928894361433,60.80928894361433,42.731386098732166,70.55705145064371,-3.639079486458551,-3.639079486458551,-3.639079486458551,0.0,0.0,0.0,-0.2562708427238273,-0.2562708427238273,-0.2562708427238273,-3.3828086437347236,-3.3828086437347236,-3.3828086437347236,57.17020945715578
922,2005-12-05,60.935037115252854,60.935037115252854,60.935037115252854,44.11229103116483,70.16220127365365,-3.7261194011939867,-3.7261194011939867,-3.7261194011939867,0.0,0.0,0.0,-0.22819867812925315,-0.22819867812925315,-0.22819867812925315,-3.497920723064733,-3.497920723064733,-3.497920723064733,57.20891771405887
923,2005-12-06,60.97695317246569,60.97695317246569,60.97695317246569,43.26478416776008,71.44766464473047,-3.807993097140248,-3.807993097140248,-3.807993097140248,0.0,0.0,0.0,-0.2702779608309141,-0.2702779608309141,-0.2702779608309141,-3.5377151363093344,-3.5377151363093344,-3.5377151363093344,57.168960075325444
924,2005-12-07,61.01886922967854,61.01886922967854,61.01886922967854,42.4046907434272,70.31723289845685,-3.82427639279982,-3.82427639279982,-3.82427639279982,0.0,0.0,0.0,-0.24648431001443263,-0.24648431001443263,-0.24648431001443263,-3.577792082785388,-3.577792082785388,-3.577792082785388,57.194592836878726
925,2005-12-08,61.06078528689139,61.06078528689139,61.06078528689139,42.850933146846444,70.24290865879544,-3.685173521962243,-3.685173521962243,-3.685173521962243,0.0,0.0,0.0,-0.06736297580266333,-0.06736297580266333,-0.06736297580266333,-3.61781054615958,-3.61781054615958,-3.61781054615958,57.37561176492915
926,2005-12-09,61.102701344104226,61.102701344104226,61.102701344104226,43.91053204242034,71.64096462483991,-3.913654895875397,-3.913654895875397,-3.913654895875397,0.0,0.0,0.0,-0.25627084272487827,-0.25627084272487827,-0.25627084272487827,-3.657384053150519,-3.657384053150519,-3.657384053150519,57.18904644822883
927,2005-12-12,61.22844951574276,61.22844951574276,61.22844951574276,43.48265843280535,71.04287223007036,-3.9972737538245227,-3.9972737538245227,-3.9972737538245227,0.0,0.0,0.0,-0.22819867812863817,-0.22819867812863817,-0.22819867812863817,-3.7690750756958846,-3.7690750756958846,-3.7690750756958846,57.23117576191824
928,2005-12-13,61.270365572955605,61.270365572955605,61.270365572955605,42.886519540103315,72.07215427517966,-4.072690933891007,-4.072690933891007,-4.072690933891007,0.0,0.0,0.0,-0.2702779608306213,-0.2702779608306213,-0.2702779608306213,-3.802412973060386,-3.802412973060386,-3.802412973060386,57.1976746390646
929,2005-12-14,61.31228163016846,61.31228163016846,61.31228163016846,43.88879882181941,71.83107633632733,-4.079503013469208,-4.079503013469208,-4.079503013469208,0.0,0.0,0.0,-0.2464843100143806,-0.2464843100143806,-0.2464843100143806,-3.833018703454827,-3.833018703454827,-3.833018703454827,57.23277861669925
930,2005-12-15,61.354197687381294,61.354197687381294,61.354197687381294,42.829690098524296,70.45496614891759,-3.9277995148933087,-3.9277995148933087,-3.9277995148933087,0.0,0.0,0.0,-0.06736297580286678,-0.06736297580286678,-0.06736297580286678,-3.8604365390904416,-3.8604365390904416,-3.8604365390904416,57.426398172487986
931,2005-12-16,61.39611374459414,61.39611374459414,61.39611374459414,43.8017624009633,71.33868776377902,-4.140507135378858,-4.140507135378858,-4.140507135378858,0.0,0.0,0.0,-0.2562708427244153,-0.2562708427244153,-0.2562708427244153,-3.884236292654443,-3.884236292654443,-3.884236292654443,57.25560660921528
932,2005-12-19,61.521861916232666,61.521861916232666,61.521861916232666,43.4759271744707,71.34973822899195,-4.158418267486243,-4.158418267486243,-4.158418267486243,0.0,0.0,0.0,-0.2281986781280232,-0.2281986781280232,-0.2281986781280232,-3.9302195893582192,-3.9302195893582192,-3.9302195893582192,57.363443648746426
933,2005-12-20,61.553345852955644,61.553345852955644,61.553345852955644,44.14725575968722,71.82857956370147,-4.2063795218977384,-4.2063795218977384,-4.2063795218977384,0.0,0.0,0.0,-0.27027796083032846,-0.27027796083032846,-0.27027796083032846,-3.93610156106741,-3.93610156106741,-3.93610156106741,57.34696633105791
934,2005-12-21,61.584829789678615,61.584829789678615,61.584829789678615,42.46805122779368,70.48593345551268,-4.1834165933217555,-4.1834165933217555,-4.1834165933217555,0.0,0.0,0.0,-0.2464843100143287,-0.2464843100143287,-0.2464843100143287,-3.9369322833074265,-3.9369322833074265,-3.9369322833074265,57.401413196356856
935,2005-12-22,61.61631372640159,61.61631372640159,61.61631372640159,43.80652804080696,70.77639304302453,-3.999986124485976,-3.999986124485976,-3.999986124485976,0.0,0.0,0.0,-0.06736297580307024,-0.06736297580307024,-0.06736297580307024,-3.932623148682906,-3.932623148682906,-3.932623148682906,57.616327601915614
936,2005-12-23,61.647797663124564,61.647797663124564,61.647797663124564,44.25589888578533,72.23265671829195,-4.1794349922228635,-4.1794349922228635,-4.1794349922228635,0.0,0.0,0.0,-0.25627084272482537,-0.25627084272482537,-0.25627084272482537,-3.923164149498038,-3.923164149498038,-3.923164149498038,57.4683626709017
937,2005-12-26,61.742249473293484,61.742249473293484,61.742249473293484,42.727619166577675,71.02206758657576,-4.09320708519213,-4.09320708519213,-4.09320708519213,0.0,0.0,0.0,-0.22819867812777875,-0.22819867812777875,-0.22819867812777875,-3.865008407064351,-3.865008407064351,-3.865008407064351,57.64904238810135
938,2005-12-28,61.80521734673945,61.80521734673945,61.80521734673945,44.21544003944582,71.5475309409319,-4.050437189771047,-4.050437189771047,-4.050437189771047,0.0,0.0,0.0,-0.2464843100143345,-0.2464843100143345,-0.2464843100143345,-3.8039528797567135,-3.8039528797567135,-3.8039528797567135,57.7547801569684
